review_id,transaction_id,product_id,reviewer_id,rating,comment,review_date,is_anonymous
R000909,T000781,P000966,U000601,4,物品能用，价格也合理,2021-12-04 00:00:00,0
R000910,T002366,P004029,U002652,5,学长人很好，还送了配件,2024-03-05 00:00:00,0
R000911,T002710,P006272,U001980,4,不错，就是有点旧,2024-01-25 00:00:00,1
R000912,T001479,P000294,U001861,5,卖家诚信，商品优质,2021-12-17 00:00:00,0
R000913,T000029,P005854,U001567,5,物品功能完好，非常满意,2023-03-26 00:00:00,0
R000914,T003311,P005738,U001399,5,物品如描述，好评,2021-07-02 00:00:00,0
R000915,T002929,P000557,U001997,5,成色很好，物超所值，非常满意,2020-11-30 00:00:00,0
R000916,T002918,P005446,U002001,5,卖家很耐心解答问题，商品质量也好,2021-10-07 00:00:00,0
R000917,T001947,P007753,U002253,5,质量不错，值得购买，下次还来,2023-09-05 00:00:00,1
R000918,T000884,P003400,U002510,3,和预期差不多，一般般,2021-04-30 00:00:00,0
R000919,T002564,P004965,U001804,4,卖家挺实在的，东西也还可以,2021-11-21 00:00:00,0
R000920,T001888,P007536,U002365,4,满意，就是包装简单了点,2021-03-20 00:00:00,0
R000921,T002523,P006676,U001191,5,物品功能完好，非常满意,2022-08-27 00:00:00,0
R000922,T000284,P004823,U001208,5,非常愉快的交易,2020-11-15 00:00:00,0
R000923,T000298,P000783,U001801,5,宝贝收到了，和图片一模一样,2023-03-27 00:00:00,0
R000924,T001437,P000719,U001276,5,学姐人超好，还教我怎么使用,2023-12-09 00:00:00,0
R000925,T001206,P003639,U002966,4,不错，就是有点旧,2021-04-12 00:00:00,0
R000926,T002473,P006421,U001240,5,卖家很负责，交易很顺利,2020-10-21 00:00:00,0
R000927,T003217,P003318,U002139,4,可以，基本满足需求,2024-06-03 00:00:00,0
R000928,T000073,P003905,U002850,1,太失望了，浪费钱,2021-06-30 00:00:00,0
R000929,T001425,P005776,U001162,5,交易顺利，卖家人很好，沟通也很愉快,2024-06-08 00:00:00,1
R000930,T003846,P000947,U001205,4,不错，就是有点旧,2022-05-26 00:00:00,0
R000931,T001600,P007276,U002965,4,卖家挺实在的，东西也还可以,2021-08-12 00:00:00,0
R000932,T001335,P004931,U002592,4,基本满意，就是外观有点旧,2023-12-31 00:00:00,0
R000933,T001413,P004610,U002733,4,基本满意，就是外观有点旧,2023-08-23 00:00:00,0
R000934,T003251,P007808,U000970,5,物流很快，商品质量也很好,2021-09-22 00:00:00,1
R000935,T003944,P002396,U001695,5,同校交易就是方便，当面验货放心,2023-07-16 00:00:00,1
R000936,T002212,P001892,U000299,5,卖家很耐心解答问题，商品质量也好,2021-10-27 00:00:00,0
R000937,T000147,P005070,U002835,5,比预期好太多了，强烈推荐,2021-07-16 00:00:00,1
R000938,T001115,P002279,U002253,5,很满意的一次购物,2022-06-25 00:00:00,1
R000939,T000339,P004010,U001842,5,宝贝收到了，和图片一模一样,2022-12-26 00:00:00,0
R000940,T001093,P007814,U000368,4,还不错，就是价格稍微有点高,2023-01-23 00:00:00,0
R000941,T002522,P002551,U001205,5,东西很实用，正好需要,2024-02-08 00:00:00,0
R000942,T003346,P007448,U001979,4,还可以，就是没有配件了,2021-11-21 00:00:00,1
R000943,T003306,P003211,U001218,2,有点上当的感觉,2023-03-31 00:00:00,0
R000944,T000877,P004710,U002261,2,有些小瑕疵没有提前说明,2023-06-17 00:00:00,0
R000945,T002692,P001409,U000982,5,同校交易就是方便，当面验货放心,2022-10-13 00:00:00,0
R000946,T002952,P003481,U002755,5,满意满意，五星好评,2022-03-24 00:00:00,0
R000947,T002651,P000724,U000127,4,功能正常，有些使用痕迹,2021-03-11 00:00:00,0
R000948,T003721,P006878,U000009,5,性价比真的很高，捡到宝了,2023-08-31 00:00:00,0
R000949,T002885,P002301,U000432,5,非常好，推荐给室友了,2023-02-12 00:00:00,0
R000950,T001959,P005091,U001345,5,卖家很耐心解答问题，商品质量也好,2021-04-21 00:00:00,1
R000951,T002463,P002065,U001418,4,物品基本符合描述，好评,2020-12-01 00:00:00,0
R000952,T000194,P004195,U001679,3,中规中矩，没什么可说的,2022-12-26 00:00:00,0
R000953,T000951,P004958,U001252,5,比预期好太多了，强烈推荐,2021-09-07 00:00:00,1
R000954,T003761,P005176,U002065,3,能用，但谈不上多好,2024-03-12 00:00:00,0
R000955,T003724,P001356,U002534,5,性价比真的很高，捡到宝了,2021-08-17 00:00:00,1
R000956,T000044,P006512,U000263,5,学长人很好，还送了配件,2024-06-09 00:00:00,1
R000957,T002468,P004461,U001222,5,质量不错，值得购买，下次还来,2024-03-01 00:00:00,0
R000958,T002697,P004184,U002923,4,功能正常，有些使用痕迹,2022-08-15 00:00:00,0
R000959,T002104,P007382,U000503,4,功能正常，有些使用痕迹,2022-03-14 00:00:00,1
R000960,T001863,P003311,U002070,4,质量可以，就是有点使用痕迹,2024-04-22 00:00:00,1
R000961,T001003,P000720,U002945,5,非常好，推荐给室友了,2022-05-07 00:00:00,0
R000962,T001820,P006168,U002612,3,商品还可以，没有惊喜,2021-02-16 00:00:00,1
R000963,T001581,P001217,U002494,4,还行，符合二手的标准,2024-02-10 00:00:00,0
R000964,T002007,P004155,U002236,2,有些小瑕疵没有提前说明,2024-03-02 00:00:00,1
R000965,T000611,P003097,U000263,4,卖家态度好，商品也还行,2023-11-25 00:00:00,0
R000966,T002209,P001814,U000574,3,和描述有点出入，但还能接受,2021-05-21 00:00:00,0
R000967,T003618,P007538,U000655,5,卖家态度好，东西也好,2023-11-06 00:00:00,0
R000968,T002806,P004568,U002357,5,卖家诚信，商品优质,2022-06-01 00:00:00,1
R000969,T001352,P006385,U000124,5,东西不错，性价比超高，推荐购买,2022-10-28 00:00:00,0
R000970,T000792,P001187,U000364,5,学姐人超好，还教我怎么使用,2020-11-06 00:00:00,0
R000971,T002767,P001437,U001589,4,还行，符合二手的标准,2023-08-07 00:00:00,0
R000972,T003464,P002293,U002027,5,东西很实用，正好需要,2021-02-12 00:00:00,0
R000973,T000752,P005615,U002539,5,同校交易就是方便，当面验货放心,2024-02-10 00:00:00,0
R000974,T001041,P001127,U001330,5,超级满意，卖家态度特别好,2022-12-03 00:00:00,0
R000975,T001998,P004138,U000029,3,中规中矩，没什么可说的,2021-04-20 00:00:00,0
R000976,T002657,P001874,U002704,5,价格公道，东西实在，良心卖家,2021-06-16 00:00:00,0
R000977,T001361,P003619,U000641,5,非常愉快的交易,2024-02-07 00:00:00,0
R000978,T000466,P002142,U001515,5,太棒了，超出预期,2022-08-07 00:00:00,0
R000979,T000804,P006701,U001536,4,可以，基本满足需求,2022-02-07 00:00:00,0
R000980,T001315,P000688,U000831,4,物品能用，价格也合理,2023-01-13 00:00:00,1
R000981,T000830,P000443,U001971,5,物品成色比描述的还好,2023-11-26 00:00:00,0
R000982,T001836,P001145,U001960,5,物流很快，商品质量也很好,2023-03-09 00:00:00,0
R000983,T002347,P002158,U000771,5,非常好，推荐给室友了,2021-03-12 00:00:00,0
R000984,T002828,P002861,U001439,5,物品如描述，好评,2023-06-03 00:00:00,1
R000985,T001922,P003983,U001734,4,卖家态度好，商品也还行,2022-07-22 00:00:00,0
R000986,T000903,P000194,U000187,5,完美的交易体验，感谢卖家,2022-07-21 00:00:00,0
R000987,T002430,P003074,U001562,5,卖家很耐心解答问题，商品质量也好,2021-12-24 00:00:00,0
R000988,T003752,P007255,U002803,5,交易顺利，卖家人很好，沟通也很愉快,2022-07-10 00:00:00,0
R000989,T003809,P001596,U001913,5,价格公道，东西实在，良心卖家,2023-05-28 00:00:00,0
R000990,T001042,P004530,U001878,5,收到货很惊喜，比想象中好很多,2022-11-02 00:00:00,0
R000991,T003222,P001902,U002273,4,东西还行，卖家也挺好说话的,2023-11-12 00:00:00,0
R000992,T001185,P005659,U000461,5,学长人很好，还送了配件,2022-09-13 00:00:00,0
R000993,T001477,P005092,U000867,3,和图片有些差距，还能用,2020-10-29 00:00:00,0
R000994,T001549,P003917,U002736,5,质量不错，值得购买，下次还来,2024-03-26 00:00:00,0
R000995,T003002,P001506,U000862,5,买到就是赚到，强推,2024-06-13 00:00:00,1
R000996,T001569,P003923,U002259,1,完全和描述不一样，太坑了,2023-07-25 00:00:00,1
R000997,T000559,P007432,U001105,3,说不上好也说不上坏,2022-05-12 00:00:00,0
R000998,T000727,P004529,U001175,4,性价比可以，物有所值,2023-06-16 00:00:00,0
R000999,T000443,P006188,U002885,2,和图片差距比较大,2023-04-29 00:00:00,1
R001000,T003424,P005891,U001032,5,东西保养得非常好，点赞,2021-11-10 00:00:00,0
R001001,T001523,P004574,U002156,2,质量比预期差,2023-09-22 00:00:00,1
R001002,T003394,P000934,U002959,4,还可以，下次可能还会来,2023-12-17 00:00:00,0
R001003,T000394,P000663,U002300,5,学姐人超好，还教我怎么使用,2024-05-15 00:00:00,0
R001004,T001033,P007516,U002435,5,太棒了，超出预期,2021-01-16 00:00:00,0
R001005,T001962,P003378,U002144,5,交易顺利，卖家人很好，沟通也很愉快,2024-03-21 00:00:00,1
R001006,T001280,P004874,U001749,5,超级满意，卖家态度特别好,2023-03-04 00:00:00,0
R001007,T002321,P005351,U001831,5,卖家很耐心解答问题，商品质量也好,2023-12-06 00:00:00,0
R001008,T001904,P007634,U002688,5,完美，没有任何问题,2023-09-16 00:00:00,1
R001009,T001379,P000885,U002282,5,很满意的一次购物,2023-06-04 00:00:00,1
R001010,T000270,P002291,U002366,3,没啥特别的，就是便宜,2022-10-01 00:00:00,0
R001011,T002720,P007674,U002611,4,质量可以，就是有点使用痕迹,2024-01-01 00:00:00,0
R001012,T002615,P005276,U002403,5,东西不错，性价比超高，推荐购买,2024-04-03 00:00:00,0
R001013,T002193,P000042,U000487,4,还行，符合二手的标准,2022-09-25 00:00:00,0
R001014,T000673,P002594,U002082,5,价格公道，东西实在，良心卖家,2024-07-01 00:00:00,0
R001015,T002190,P006256,U000360,5,质量不错，值得购买，下次还来,2021-09-17 00:00:00,1
R001016,T001905,P002380,U002740,5,价格公道，东西实在，良心卖家,2020-12-16 00:00:00,0
R001017,T002403,P000331,U001345,5,交易顺利，卖家人很好，沟通也很愉快,2023-02-20 00:00:00,1
R001018,T001587,P007480,U002230,4,卖家挺实在的，东西也还可以,2023-01-27 00:00:00,0
R001019,T001222,P003624,U000391,5,宝贝收到了，和图片一模一样,2021-11-07 00:00:00,0
R001020,T003470,P005054,U000903,5,比去某宝买便宜太多了，赚了,2022-08-08 00:00:00,0
R001021,T001198,P006372,U000980,5,东西很实用，正好需要,2021-10-22 00:00:00,1
R001022,T002731,P003349,U001170,5,物品保养得很好，看得出很爱惜,2022-05-29 00:00:00,0
R001023,T002030,P002473,U000119,4,卖家态度好，商品也还行,2022-09-25 00:00:00,0
R001024,T001089,P005709,U001392,5,物美价廉，值得信赖,2023-08-06 00:00:00,1
R001025,T002804,P001367,U001349,5,学长人很好，还送了配件,2021-03-29 00:00:00,1
R001026,T001208,P004121,U000058,4,算是比较满意的,2021-09-30 00:00:00,1
R001027,T000503,P003052,U002790,5,价格实惠，质量过硬,2020-09-30 00:00:00,0
R001028,T003914,P006376,U002212,4,还行，符合二手的标准,2022-03-16 00:00:00,1
R001029,T003413,P003605,U001168,5,物品成色比描述的还好,2021-03-08 00:00:00,1
R001030,T001930,P005920,U001596,5,很满意的一次购物,2022-12-13 00:00:00,0
R001031,T001779,P004536,U002077,4,卖家态度好，商品也还行,2021-01-15 00:00:00,0
R001032,T003450,P005158,U002775,2,价格有点贵，不太划算,2022-07-07 00:00:00,0
R001033,T000432,P006993,U001546,5,同校交易就是方便，当面验货放心,2022-08-22 00:00:00,0
R001034,T001412,P002779,U000392,5,物品完好无损，包装也很仔细,2023-12-19 00:00:00,0
R001035,T002654,P005731,U001212,5,比预期好太多了，强烈推荐,2022-01-26 00:00:00,0
R001036,T000534,P006443,U002184,5,物流很快，商品质量也很好,2021-06-10 00:00:00,0
R001037,T001943,P003456,U002965,4,功能正常，有些使用痕迹,2022-04-20 00:00:00,1
R001038,T002066,P007787,U002710,5,卖家诚信，商品优质,2022-04-09 00:00:00,0
R001039,T002646,P007127,U002127,5,完美的交易体验，感谢卖家,2024-01-30 00:00:00,0
R001040,T002361,P001400,U000257,5,同校交易就是方便，当面验货放心,2021-06-23 00:00:00,1
R001041,T000181,P002209,U000573,5,超值，下次有需要还来,2022-03-17 00:00:00,0
R001042,T000679,P005638,U002358,5,东西很棒，卖家人也很好,2022-10-19 00:00:00,1
R001043,T002341,P004905,U001725,5,良心价格，良心卖家,2024-01-29 00:00:00,0
R001044,T001556,P001956,U002964,5,收到货很惊喜，比想象中好很多,2021-06-04 00:00:00,1
R001045,T002100,P003393,U001107,4,不错的购物体验，就是约见面有点麻烦,2021-12-14 00:00:00,0
R001046,T002405,P004854,U000978,3,和描述有点出入，但还能接受,2022-04-17 00:00:00,0
R001047,T000236,P004282,U001632,1,严重不符，强烈不推荐,2023-04-27 00:00:00,0
R001048,T001322,P006013,U001500,5,物品完好无损，包装也很仔细,2022-02-10 00:00:00,0
R001049,T001040,P005205,U000142,2,感觉不值这个价,2020-11-30 00:00:00,0
R001050,T000614,P002468,U002605,5,物品保养得很好，看得出很爱惜,2021-09-29 00:00:00,0
R001051,T001199,P005480,U000707,4,基本满意，就是外观有点旧,2023-10-22 00:00:00,0
R001052,T001769,P002595,U001422,5,学长人很好，还送了配件,2022-11-21 00:00:00,0
R001053,T003543,P007148,U000987,4,商品质量不错，略有瑕疵,2023-09-29 00:00:00,0
R001054,T003649,P005769,U000895,5,东西很棒，卖家人也很好,2022-07-08 00:00:00,0
R001055,T003038,P004285,U002303,5,质量不错，值得购买，下次还来,2021-10-25 00:00:00,1
R001056,T000450,P004951,U001979,5,物品成色比描述的还好,2022-05-20 00:00:00,1
R001057,T003193,P006806,U000465,4,性价比可以，物有所值,2022-09-28 00:00:00,0
R001058,T003349,P006476,U001135,5,非常棒的购物体验，五星好评,2020-11-07 00:00:00,0
R001059,T001196,P004865,U000107,3,普通，不好不坏,2022-08-23 00:00:00,1
R001060,T003198,P000388,U002171,5,卖家态度好，东西也好,2023-11-19 00:00:00,0
R001061,T001291,P001924,U002553,4,满意，就是包装简单了点,2021-11-26 00:00:00,0
R001062,T000382,P003282,U001099,2,价格有点贵，不太划算,2021-04-15 00:00:00,0
R001063,T003472,P000038,U001081,5,物品完好无损，包装也很仔细,2024-04-08 00:00:00,0
R001064,T001789,P005273,U001951,5,比去某宝买便宜太多了，赚了,2023-04-14 00:00:00,0
R001065,T000869,P000709,U000072,3,不是特别满意，但也不算太差,2020-11-21 00:00:00,0
R001066,T000747,P000154,U001402,4,东西还可以，符合预期,2023-01-09 00:00:00,0
R001067,T000751,P002835,U002193,5,东西很棒，卖家人也很好,2022-06-15 00:00:00,1
R001068,T003530,P007628,U002166,4,挺好的，虽然不是全新但很值,2021-09-14 00:00:00,0
R001069,T003481,P003659,U000171,5,超值，下次有需要还来,2023-02-13 00:00:00,0
R001070,T003767,P005079,U002865,3,东西一般，但价格还行,2022-02-11 00:00:00,0
R001071,T000820,P006520,U000369,4,性价比可以，物有所值,2021-08-16 00:00:00,1
R001072,T000084,P001964,U001088,5,交易顺利，卖家人很好，沟通也很愉快,2022-04-08 00:00:00,0
R001073,T003902,P000436,U002111,3,能用，但谈不上多好,2021-04-01 00:00:00,1
R001074,T001116,P003823,U001326,5,比预期好太多了，强烈推荐,2023-06-21 00:00:00,0
R001075,T003079,P005687,U001382,4,还不错，就是价格稍微有点高,2021-02-23 00:00:00,0
R001076,T000745,P002437,U002175,4,商品质量不错，略有瑕疵,2024-02-17 00:00:00,0
R001077,T001874,P002358,U000404,2,实物和描述不太一致,2023-08-24 00:00:00,0
R001078,T000831,P006355,U000137,3,有点失望，不过也能用,2024-04-06 00:00:00,0
R001079,T001557,P002797,U002115,4,整体不错，有点小瑕疵但不影响使用,2021-02-16 00:00:00,1
R001080,T002127,P005741,U000659,5,物美价廉，值得信赖,2021-01-26 00:00:00,0
R001081,T000455,P000553,U002229,4,可以用，性价比还算可以,2023-10-02 00:00:00,1
R001082,T001908,P006359,U000139,5,非常好，推荐给室友了,2024-06-29 00:00:00,0
R001083,T003688,P007756,U001572,5,交易顺利，卖家人很好，沟通也很愉快,2021-05-23 00:00:00,1
R001084,T000658,P002407,U000072,5,同校交易就是方便，当面验货放心,2024-07-01 00:00:00,0
R001085,T002687,P000680,U001669,4,还行，符合二手的标准,2022-11-09 00:00:00,0
R001086,T000587,P002313,U000250,5,收到货很惊喜，比想象中好很多,2022-08-21 00:00:00,0
R001087,T000412,P002728,U002028,4,可以用，性价比还算可以,2022-11-30 00:00:00,0
R001088,T000785,P004932,U001210,3,有点失望，不过也能用,2021-12-06 00:00:00,0
R001089,T002995,P006230,U000365,5,太棒了，超出预期,2020-11-25 00:00:00,1
R001090,T003787,P005825,U000264,5,超级满意，卖家态度特别好,2021-03-26 00:00:00,0
R001091,T002278,P003745,U000338,5,超级满意，卖家态度特别好,2021-05-15 00:00:00,0
R001092,T002137,P005989,U000475,1,太失望了，浪费钱,2021-01-12 00:00:00,1
R001093,T002497,P003385,U001943,5,东西保养得非常好，点赞,2023-02-14 00:00:00,0
R001094,T003438,P006214,U000161,5,东西保养得非常好，点赞,2023-12-15 00:00:00,0
R001095,T002890,P004104,U002214,5,非常棒的购物体验，五星好评,2024-02-19 00:00:00,0
R001096,T002003,P000713,U002710,5,商品和描述一致，卖家很诚信！,2021-07-22 00:00:00,0
R001097,T002372,P004744,U000042,5,超级满意，卖家态度特别好,2023-10-25 00:00:00,0
R001098,T003422,P000487,U002748,3,一般般，符合这个价位,2022-10-23 00:00:00,0
R001099,T000260,P007467,U001330,5,东西很棒，卖家人也很好,2021-04-08 00:00:00,0
R001100,T001245,P003417,U000665,5,完美，没有任何问题,2020-12-12 00:00:00,0
R001101,T001126,P004797,U000038,5,物美价廉，值得信赖,2021-01-03 00:00:00,0
R001102,T001607,P002694,U002530,4,整体OK，有点小问题但能接受,2022-02-14 00:00:00,1
R001103,T001669,P006491,U002649,5,东西不错，性价比超高，推荐购买,2023-01-29 00:00:00,0
R001104,T001702,P005426,U001187,5,完美，没有任何问题,2021-06-09 00:00:00,0
